评论时间,评论者IP归属地,评论内容
2024-6-20 16:04,来自湖北,感觉每个人都觉得自己专业很坑
2023-4-7 21:32,来自山西,感觉现在毕业生找工作真的很难
2024-1-30 0:10,来自上海,感觉自己不喜欢做医生 但又对于不做医生的路不知道是否适合
2024-5-26 18:33,来自安徽,感谢分享
2024-7-13 16:42,来自河北,感谢分享
2024-7-25 12:40,来自江苏,感谢分享
2024-7-25 12:39,来自北京,感谢分享
2024-6-30 15:17,来自新疆,感谢分享
2024-5-26 18:30,来自福建,感谢分享有道理
2024-5-30 15:26,来自黑龙江,干到35就退休正好，一年挣得比普通人多几十倍，够了
2024-8-29 9:24,来自广东,刚好形成闭环，把环做大做强
2024-5-26 16:38,来自浙江,高不成低不就
2024-5-27 12:29,来自四川,高不成低不就
2024-6-30 5:52,来自陕西,高彩礼时代结束了，更多男生宁愿选择不婚
2024-7-13 12:50,来自河北,高中选理科，因为历史年份记不住
2024-9-8 0:02,来自江苏,搞笑的是她还是山东的
2024-6-8 9:10,来自山东,根源？
2024-2-28 12:36,来自山东,跟扩招有关系？确定不是岗位供给不足？
2024-8-10 17:01,来自北京,跟资本有半毛钱关系 凭良心说甲方需要的技术跟你的学历有啥关系 技术好的除非行业消失不然都不会失业
2024-6-8 16:55,来自湖南,更焦虑了
2023-3-10 15:03,来自江苏,更让人可笑的是一些赶上时代红利的长辈认为自己能取得今天的成就完全是依靠自己努力和吃苦，哪怕出现了疫情，仍然认为客观因素影响微乎其微，自己努力就能成功，于是批评当代没取得成就的人不努力不会吃苦
2024-5-27 9:59,来自湖北,工科光电信息，技术岗来说本科生起薪 6-7k 左右，研究生起薪 12k 左右
2023-3-19 11:49,来自浙江,工薪阶级的出生，再高的学历，怎么可能超越那些出生就站在终点的人
2024-4-30 15:47,来自上海,工作不要新人，家里蹲一年，那制片工作找不到考研吧，制片的研也最好要有行业经验考公吧，笔试差了2.5没进面
2024-5-26 17:54,来自广东,工作经验和思想心态
2024-6-12 0:08,来自重庆,工作肯定都能找到，只是能不能找到自己心仪的而已，大街上扫地不也是工作吗？现在送外卖都是大学生研究生，大学生已经不吃香了
2024-3-13 19:32,来自江苏,工作面试老板没出面，然后没录取，我好难过😫，小老板一直安慰我说老板怕被别人说袒护学生所以没出面。我想工作两年后读博，再回老师这里，但是老板54了，5年后他怕是要退了，接他班的和我小老板不对付。而且老板这的招聘名额每年都在减少。现在工作也没找到更难过了。
2024-7-13 12:55,来自浙江,工作以来遇到的女法官女律师都非常优秀
2022-7-30 0:31,来自广东,公务员考试的竞争越来越激烈了，想要上岸难度变得更大了。对此她也暗自庆幸，还好当时听了父母的建议，没有轻易放弃公务员上岸的机会。
2022-9-3 22:54,来自广东,公务员稳定哈，宇宙尽头是编制。考研究生那也是迫不得已，毕竟好单位都卷得很，本科越来越难难挤进去了。因为口罩情况，实体创业也太难了，路边的店面关着门、挂着出租或转租的比比皆是
2024-5-26 19:42,来自浙江,公务员应该限制文科生。
2024-9-8 6:19,来自河南,供应链管理准备转专业到汉语言
2024-7-22 15:09,来自广东,估计得继续博了。开个玩笑：这时候应该去咨询张雪峰怎么就业
2024-9-2 13:19,来自河北,挂科？没有留过级的大学是不完整的
2024-6-24 10:57,来自山东,关键是毕业生太多，经济不行就业也就难了
2024-7-25 17:53,来自湖南,关注
2024-7-25 17:06,来自山东,关注
2024-7-25 15:03,来自湖南,关注
2024-7-25 15:00,来自江苏,关注
2024-7-25 14:08,来自河北,关注
2024-7-26 8:01,来自广东,关注
2024-7-26 17:15,来自广东,关注
2024-7-25 14:37,来自新疆,关注！
2024-7-25 12:29,来自北京,关注！@其他用户 
2024-7-25 14:47,来自湖北,关注@其他用户 
2023-6-4 7:54,来自河南,光扩招，却不管学术氛围是否纯洁
2024-7-9 16:38,来自辽宁,贵族懂不懂
2024-6-24 1:29,来自广东,国家愿意给他们多少支持？
2024-5-26 20:41,来自新疆,国家战略安排和个人就业，两码事，并没有规定说必须硕博工资一定高于本科啊
2024-8-29 9:35,来自北京,国内消费生态大循环，满意了吗？刺激啊接着，那些部门
2024-7-13 15:34,来自湖北,果然先生天赋异禀，文言文肯定也很厉害
2024-5-26 19:04,来自河南,过来人能给我点建议吗？一本专业二本院校，物联网工程，现在大一，想听听以后的路该怎么走
2024-8-23 10:11,来自辽宁,哈哈，罗总威武
2024-8-23 10:12,来自安徽,哈哈哈哈
2024-6-8 14:36,来自云南,哈哈哈哈
2024-3-6 2:38,来自吉林,哈哈哈哈哈 😂 自己说出来都不带信的
2024-6-23 11:18,来自山西,哈哈哈哈哈哈不要斤斤计较
2024-9-11 10:10,来自福建,哈哈哈哈哈哈哈哈
2024-8-12 2:13,来自广东,哈哈哈哈哈哈哈哈哈哈
2024-8-23 10:14,来自福建,哈哈哈哈哈哈哈哈林强:祝福你啊兄弟
2023-4-7 21:26,来自山西,哈哈哈太真实了，这就是现在真实状况
2024-4-10 21:34,来自吉林,哈哈一个二面被吊了快一个月，两眼一睁就是等
2024-6-17 18:35,来自重庆,还不如吃利息
2024-4-10 21:07,来自湖南,还好我还在读书 想读一辈子书
2024-6-8 13:38,来自广东,还好我今年机器人工程专业毕业拿了五个offer
2024-9-8 0:01,来自江苏,还会超度，挺好的，非常人性化（or🐥性化）
2023-5-4 14:26,来自广东,还是人太多了
2023-3-10 15:54,来自浙江,还是中国人太多，建议广大公民不生孩子或者只生一个是对孩子负责也是为广大活着的人做贡献
2024-9-7 23:57,来自四川,还挺人性化，还要超度
2022-5-9 11:37,来自江苏,还有不少大学生当博主已经买房买车了
2024-8-29 9:10,来自四川,还有希望吗？还有前途吗？还有改观吗？哎！
2024-6-15 10:30,来自江苏,孩子好难
2024-7-25 10:37,来自新疆,孩子们在象牙塔里多待一年，让社会经济多发展一年来缓缓，缓好了，再毕业，就业的难题能好点儿
2024-6-12 8:48,来自河南,害，啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，害
2024-9-11 10:38,来自江苏,寒窗苦读十二载，大学的珍贵时光，不在书海里遨游，不去掌握更多的专业知识，在宿舍搞直播？！？！这真是匪夷所思的年代…大学生是祖国之未来和栋梁…此情此景，太让人失望了！
2024-6-20 15:23,来自广西,汉语言文学 好处：考公岗位多 坏处：没有专业壁垒谁都能干 背不了书的就不要选这个啦 课很多 期末一门得背一万字
2024-9-7 23:59,来自广东,汉语言文学果然是万金油专业，啥活都能干
2024-7-13 13:40,来自广西,行，卷。
2024-7-25 10:22,来自黑龙江,行啊，这不延迟退休了么，整个全往后推也行
2024-5-14 10:33,来自浙江,杭州领钱杭州花，一分别想带回家
2024-3-27 22:08,来自重庆,好
2024-7-13 13:13,来自内蒙古,好吧
2024-8-3 11:37,来自陕西,好棒
2024-5-10 1:09,来自广东,好棒！！
2024-4-30 8:45,来自广东,好出路没有几条
2024-5-26 18:25,来自湖南,好的
2024-5-26 18:25,来自湖南,好的
2024-6-8 14:05,来自广东,好建议
2024-7-25 9:47,来自北京,好可怕
2024-6-21 15:15,来自陕西,好厉害大家！！！毕业快乐
2023-2-1 21:49,来自河南,好嘛，翻了一下评论，果然经管浓度很高
2024-5-9 22:38,来自山西,好漂亮
2023-2-2 15:54,来自甘肃,好痛苦
2024-9-11 1:00,来自英国,好像没啥区别
2024-5-30 19:09,来自湖北,好像是的吧，我有个弟弟也是华科毕业，现在在华为
2024-7-13 16:43,来自陕西,好学校，敲门砖
2024-7-13 16:43,来自陕西,好学校，敲门砖
2024-3-27 22:04,来自河北,好呀
2024-6-5 15:53,来自安徽,何不食肉糜
2023-2-1 19:09,来自河南,何处不是浪浪山⛰️
2024-5-26 19:29,来自陕西,何老师，能不能提点建议？
2024-7-25 13:05,来自广东,@其他用户 
2024-7-13 13:53,来自广东,很多人的第一份工作或者以后的工作都是专业不对口的嘛~
2023-4-25 9:46,来自广东,很多在怪学生追求高学历，其实不是。国内的等级要求很严重，从职业发展到各种补贴等等。学历也是等级的一种。
2024-3-12 21:06,来自河北,很简单，非教育行业加大本科岗位，减少研究生岗位
2024-5-27 9:26,来自四川,很帅
2023-3-10 15:47,来自江苏,狠狠点了，没有经历别人经历的，凭什么站着说话不腰疼我要在他这位置上我也这样说，让他和我们换换
2024-6-8 13:38,来自广东,哼，我现在文科生都已经找不到工作了
2024-8-12 13:23,来自山东,胡说八道，就是自己挑食，能力不足还不肯下力。现在年轻人只想干那种轻松赚钱的网红工作，却不看看自己几斤几两
2024-5-26 22:03,来自河北,互动
2024-6-7 0:36,来自浙江,互联网也没有应届生一毕业60万的，40左右，这两年行情不好，还在不断走低
2024-5-30 15:42,来自湖北,华科，研究生，还是学的计算机专业，这薪资想不高都难
2024-5-30 18:49,来自湖北,华科毕业生工作这个水平不稀奇，认识一个在pdd，华科毕业生，年薪200w
2024-5-31 13:11,来自湖北,华科的计算机，在互联网市场是比较认可的，而且这两年大环境比较一般，60w也属于很优秀的了
2024-5-30 14:42,来自湖北,华科校风之卷在985里有名，热门专业更是如此，能拿这个收入是认真卷的结果。玩玩打打读大学，毕业即失业，那是另外一个故事。多数行业的top5都过得不差。
2024-6-1 7:27,来自湖北,华为的直接126万年薪招华科研究生，60万都是少的
2024-5-31 8:40,来自江苏,华为武汉研究所吧。
2024-5-30 11:40,来自广东,华为主要招聘学校就是这个华中科技大学吧
2024-5-30 16:58,来自福建,华中科技大学的王牌专业，不代表平均水平。大概率他也不在武汉的公司。
2024-5-30 11:20,来自上海,华中科技大学计算机系比较受人欢迎，感谢前辈吧
2024-5-30 16:28,来自上海,华中科技大学是很好的学校呀，而且是研究生的话就更厉害一点
2024-6-24 11:38,来自山东,化工前几年扩张得极度爆炸，专业人员补不上来，校招连文科都要。现在虽然有点萎，但好就好在存量不会减少，就光扩张的惯性就能吃好几年。
2024-7-30 23:48,来自上海,化工硕刚毕业，如果不是干电池半导体，ip地的工资多在1-1.5这个范围，供高柱参考
2024-6-29 11:05,来自湖北,化学 狗都不学
2024-6-24 11:47,来自陕西,化学和化工有很大区别，到了大学，拿高中生的视角看，化学差不多就是化学加一点物理，化工是物理加一点化学，真心喜欢化学的还是报化学吧，化学工程与工艺和应用化学这两个专业的核心课程其实是物理学的各种应用
2024-6-26 16:23,来自上海,化学专业毕业，直接冲半导体专业，月入15w+
2024-7-25 9:49,来自辽宁,缓解就业压力是吧
2024-6-1 19:14,来自湖北,回复<a href='/n/hellen2018_go'>@其他用户 </a>:华工有这价也是少数。
2024-5-27 17:46,来自黑龙江,回复<a href='/n/Plckkkkk_'>@其他用户 </a>:嗯。那还得自己努力
2024-5-27 6:52,来自陕西,回复<a href='/n/Suuuupw'>@其他用户 :很少 反正到现在也是0offer
2024-7-12 13:22,来自广东,回复<a href='/n/贝乐幸福005'>@其他用户 :没有5w是肯定的。而且医生吃父母资源（医二代）且不需要太多智商，不如计算机
2024-7-12 8:14,来自上海,回复<a href='/n/那山那水那云朵'>@其他用户 </a>:干到死容易，干到退休就难了
2024-6-3 21:58,来自湖南,"回复<a href='/n/想飞的麦兜y'>@其他用户 </a>:本科生终点有些甚至到不了研究生的起点<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>"
2024-5-26 22:42,来自安徽,回复<a href='/n/用户6626843483'>@其他用户 </a>:是这样的道理呀，只不过有的大公司平台有门槛限制
2024-5-28 0:02,来自河南,回复<a href='/n/只想见你歪'>@其他用户 </a>:哪个医学专业呀
2024-4-11 13:27,来自山东,毁灭吧
2024-9-11 17:24,来自吉林,会政审，都能查的到
2024-7-1 15:38,来自宁夏,霍启刚先生提的那个议案就非常好👍
2024-6-24 12:54,来自江苏,机械也一样 俺化工机械 多年经验如下：摆烂一点 看淡一点 佛系一点 用爱发电 就 仔仔细细滴干活 晃晃悠悠滴过日子
2024-7-2 9:13,来自海南,基本如此，但不会这么高。鉴定完毕。#大学生# 大学生#大学生就业率# #大学#
