评论时间,评论者IP归属地,评论者性别,评论内容,情感分析
2024-8-31 0:40,来自江苏,女,当下大学生就业现状  女孩子做直播，饿了就点外卖 男孩子送外卖，累了就看直播。 /@dAvId大河马:完美闭环,0.9997133765305216
2024-5-26 20:51,来自江苏,男,当雅思老师,0.9874089405496261
2024-7-13 14:18,来自河南,男,刀哥，最近一期你的西安经历给我启发很多。就算是金牛刀，也会被宰，我感觉花钱很坦然了,0.658417613112994
2024-5-31 11:21,来自湖北,男,到底是本科毕业还是研究生毕业。据我所知这两个学历好像没法同时进修把？,0.7733053644269223
2024-6-24 8:22,来自广西,女,到祖国最需要的地方,0.8246108820091322
2024-5-27 1:03,来自河南,女,道理都懂，但是，大环境就是这样，不是说读了出来能有多厉害，而是不读，连达到想进的用人单位门槛都达不到。去读的绝大部分都是家庭条件好的，本身就有一定资源，达到学历门槛儿后好就业，正儿八经能考上去读的，大部分都不傻,0.9995404210732924
2024-5-26 8:41,来自广西,女,低工资适合低学历呗,0.23291360770141523
2024-6-8 13:23,来自天津,男,滴滴，外卖都已经饱和了！,0.7289090182868005
2024-5-10 0:50,来自湖北,女,第一段话真的深有感触,0.912108289947724
2024-9-2 12:09,来自内蒙古,男,典型的不务正业的说不务正业是对的，我也挂过，我从来不认为我哪科挂的对,0.054115844947463576
2024-3-27 22:04,来自江西,男,顶顶,0.125
2024-3-27 22:03,来自江苏,女,顶顶,0.125
2024-3-28 9:23,来自山东,女,顶顶,0.125
2024-3-28 9:26,来自陕西,女,顶顶,0.125
2024-3-27 22:19,来自河北,女,顶顶顶,0.13537731303638234
2024-5-27 9:20,来自江苏,男,定位准确才是正道  这山盼着那山高,0.9135329142698334
2024-6-22 13:32,来自辽宁,女,动医门槛是低，但是薪资福利社会地位都差好多，不能只看就业率，兽医尤其女兽医转行的特别多。我个人觉得牙医和眼科医生比较好。,0.8701382561114089
2024-5-26 15:36,来自山东,男,都不高！,0.5290224760244678
2024-6-11 23:44,来自安徽,女,都去同情大学生，谁来同情我们,0.9975565493978957
2024-9-8 15:59,来自安徽,男,都是 CJB,0.525113168663767
2024-3-12 16:02,来自浙江,女,都一样啦，工资合适就行,0.6452254843787092
2024-5-26 18:58,来自北京,女,读博士更是如此,0.9769477108392303
2024-6-30 14:35,来自辽宁,男,读大学的人也会减少，没什么用，上大学无非就是就业赚钱，我楼下卖生鲜的我觉得就挺好用毛线学历，也没人和他竞争，位置比较偏你爱买不买就这一家，有个事干足够了,0.9947072464870259
2024-5-26 19:13,来自福建,女,读了三年出来，发现就业环境还不如本科毕业时候，尤其是考公好卷,0.9994294111661467
2024-3-12 17:37,来自湖北,女,读书的最终目的是为了找一份舒服的工作，不是反过来拿学历折磨自己。难道你硕士考上了公务员就不去基层了吗……?,0.4464962121639794
2022-9-3 10:33,来自北京,男,读书至上惹得祸，学历至上惹的祸。全世界任何一个国家都不需要这么多大学生。可怜了这些孩子，家长砸锅卖铁寄予厚望考上大学，这些学生没错，可是社会病了，这些学生要承担这个后果。,0.9955011516089064
2024-9-8 16:31,来自河北,男,读完大家的指导 悬着的心终于死了 如果想进体制内有没有什么学校或者路径推荐 谢谢大家,0.9999647916330389
2024-5-27 23:32,来自四川,女,读完了，十年了,0.8860657114650391
2024-5-27 9:00,来自广东,男,读研本身就是为了就业，但是对于企业来说，多数读研学到的东西是没用的，那干嘛不招本科生，年轻又可以给更少钱,0.9964510984942039
2024-5-26 19:01,来自北京,女,读研并不能增加就业岗位,0.9881044970540838
2024-1-30 0:18,来自湖南,女,读研读到一半退学可以去干啥？,0.6017129181994408
2024-5-27 0:34,来自北京,女,读研和不读研的区别还是很大的，研究生毕业后能多出2万多的债,0.999935210279062
2024-3-5 15:42,来自安徽,女,读研既是执念也是围城!人一旦动了考研的念头除非考上否则会很难放下!,0.999987814786409
2024-5-26 18:30,来自福建,男,对啊,0.5262327818078083
2024-7-25 14:40,来自湖北,女,对啊,0.5262327818078083
2024-7-25 10:31,来自甘肃,女,对啊 多读一年难道就能提高就业率吗,0.48329779388216254
2024-6-11 23:54,来自陕西,女,对啊，现在想换工作都难，我就跟我同事说，咱们这会的有几年经验的都这么难，应届生可咋活啊,0.1729537597288141
2024-5-26 18:27,来自江苏,女,对的，是这样的,0.5262327818078083
2022-7-30 0:56,来自广东,男,对对对,0.5
2022-7-30 1:25,来自广东,女,对对对,0.5
2024-7-13 13:00,来自安徽,男,对历史政治语文不感冒的报道，每次考试都惆怅，但文科的地理成绩很好,0.9999989620018425
2024-6-8 13:26,来自广东,男,对小镇少年而言，不上大学他们只能去工厂打螺丝……上了大学至少不需要再去工厂流水线当机器人了,0.9977325655103773
2024-5-26 18:31,来自山东,女,对呀是这样的,0.5262327818078083
2024-9-12 12:46,来自广东,男,蹲,0.6428571428571428
2024-7-25 10:09,来自广西,男,多读一年仍然毕不了业你就老实了,0.10462777474888685
2024-7-3 10:32,来自辽宁,女,多给孩子们点空间，磨刀不误砍柴工,0.09853603326248528
2024-5-16 22:02,来自上海,男,多踢球喝点酒,0.6420305328928922
2024-7-25 11:10,来自河北,男,多玩一年，总比上班舒坦,0.8421048648632331
2024-6-24 13:35,来自重庆,男,饿不死，看能力可能小康偏上,0.22668367366847275
2024-8-27 19:01,来自北京,女,嗯，接纳,0.7499999999999999
2024-6-5 20:19,来自广东,女,嗯但是我读医,0.8043638265919391
2024-3-27 22:10,来自山东,男,嗯嗯,0.5262327818078083
2024-7-25 10:10,来自湖北,女,嗯嗯 是这样,0.5262327818078083
2024-5-26 20:14,来自北京,男,"嗯哈<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>",0.3474730362549653
2024-9-8 0:11,来自内蒙古,女,而俺们英专生（特指我）be like：炒粉/炒饭/英译汉/汉译英.jpg,0.15659853091124354
2024-5-26 19:27,来自北京,女,而且学的越精，就业范围越窄,0.9692827197578973
2024-7-13 13:23,来自安徽,男,二军医也有考古？,0.6981882585403946
2024-8-10 16:42,来自辽宁,男,放低身段，出国打工，海阔天空。,0.9596419520713236
2024-7-25 15:20,来自四川,男,放屁,0.3416705493794693
2024-3-12 16:02,来自湖北,女,肺腑：真的很亏，评职称没有优势，职业天花板低。,0.4401949681520627
2022-5-9 11:16,来自广东,男,分到大a来，需要大量韭菜,0.16914980828474924
2022-5-9 11:14,来自山西,男,分到每个城市还得租房。,0.2248098659418316
2024-9-10 22:47,来自江苏,女,否则怎么变成新闻呢,0.7857142857142858
2024-5-27 11:24,来自浙江,女,服了，到底谁弄的啊,0.09077580853886424
2024-6-24 13:29,来自北京,女,敢问投了什么岗？,0.1151508926619742
2024-7-25 10:00,来自中国香港,男,感觉多学一年压力也很大呀,0.9631656885842398
2024-6-20 16:04,来自湖北,女,感觉每个人都觉得自己专业很坑,0.2803388539707583
2023-4-7 21:32,来自山西,女,感觉现在毕业生找工作真的很难,0.686399801605712
2024-1-30 0:10,来自上海,女,感觉自己不喜欢做医生 但又对于不做医生的路不知道是否适合,0.76587640663075
2024-5-26 18:33,来自安徽,女,感谢分享,0.8958023742500107
2024-7-13 16:42,来自河北,女,感谢分享,0.8958023742500107
2024-7-25 12:40,来自江苏,男,感谢分享,0.8958023742500107
2024-7-25 12:39,来自北京,女,感谢分享,0.8958023742500107
2024-6-30 15:17,来自新疆,男,感谢分享,0.8958023742500107
2024-5-26 18:30,来自福建,女,感谢分享有道理,0.6367476099590125
2024-5-30 15:26,来自黑龙江,男,干到35就退休正好，一年挣得比普通人多几十倍，够了,0.9840101933946528
2024-8-29 9:24,来自广东,男,刚好形成闭环，把环做大做强,0.9546521715092106
2024-5-26 16:38,来自浙江,男,高不成低不就,0.38156889608104994
2024-5-27 12:29,来自四川,女,高不成低不就,0.38156889608104994
2024-6-30 5:52,来自陕西,男,高彩礼时代结束了，更多男生宁愿选择不婚,0.903030064710917
2024-7-13 12:50,来自河北,女,高中选理科，因为历史年份记不住,0.9231755207636915
2024-9-8 0:02,来自江苏,女,搞笑的是她还是山东的,0.7562672358369356
2024-6-8 9:10,来自山东,男,根源？,0.8333333333333333
2024-2-28 12:36,来自山东,女,跟扩招有关系？确定不是岗位供给不足？,0.3654827806954003
2024-8-10 17:01,来自北京,男,跟资本有半毛钱关系 凭良心说甲方需要的技术跟你的学历有啥关系 技术好的除非行业消失不然都不会失业,0.748625809666061
2024-6-8 16:55,来自湖南,男,更焦虑了,0.8177086415584518
2023-3-10 15:03,来自江苏,女,更让人可笑的是一些赶上时代红利的长辈认为自己能取得今天的成就完全是依靠自己努力和吃苦，哪怕出现了疫情，仍然认为客观因素影响微乎其微，自己努力就能成功，于是批评当代没取得成就的人不努力不会吃苦,0.99984015186864
2024-5-27 9:59,来自湖北,男,工科光电信息，技术岗来说本科生起薪 6-7k 左右，研究生起薪 12k 左右,0.7175694930243226
2023-3-19 11:49,来自浙江,女,工薪阶级的出生，再高的学历，怎么可能超越那些出生就站在终点的人,0.9980125801523934
2024-4-30 15:47,来自上海,男,工作不要新人，家里蹲一年，那制片工作找不到考研吧，制片的研也最好要有行业经验考公吧，笔试差了2.5没进面,0.9981714157530935
2024-5-26 17:54,来自广东,男,工作经验和思想心态,0.9863955225993929
2024-6-12 0:08,来自重庆,女,工作肯定都能找到，只是能不能找到自己心仪的而已，大街上扫地不也是工作吗？现在送外卖都是大学生研究生，大学生已经不吃香了,0.9797925302298897
2024-3-13 19:32,来自江苏,女,工作面试老板没出面，然后没录取，我好难过😫，小老板一直安慰我说老板怕被别人说袒护学生所以没出面。我想工作两年后读博，再回老师这里，但是老板54了，5年后他怕是要退了，接他班的和我小老板不对付。而且老板这的招聘名额每年都在减少。现在工作也没找到更难过了。,5.878824246452474e-05
2024-7-13 12:55,来自浙江,女,工作以来遇到的女法官女律师都非常优秀,0.9969458210900697
2022-7-30 0:31,来自广东,女,公务员考试的竞争越来越激烈了，想要上岸难度变得更大了。对此她也暗自庆幸，还好当时听了父母的建议，没有轻易放弃公务员上岸的机会。,0.9987691902735897
2022-9-3 22:54,来自广东,男,公务员稳定哈，宇宙尽头是编制。考研究生那也是迫不得已，毕竟好单位都卷得很，本科越来越难难挤进去了。因为口罩情况，实体创业也太难了，路边的店面关着门、挂着出租或转租的比比皆是,0.8790050403013394
2024-5-26 19:42,来自浙江,女,公务员应该限制文科生。,0.31041609369117307
2024-9-8 6:19,来自河南,女,供应链管理准备转专业到汉语言,0.37480816388656657
2024-7-22 15:09,来自广东,男,估计得继续博了。开个玩笑：这时候应该去咨询张雪峰怎么就业,0.14353474488386786
2024-9-2 13:19,来自河北,男,挂科？没有留过级的大学是不完整的,0.7620452914443291
2024-6-24 10:57,来自山东,女,关键是毕业生太多，经济不行就业也就难了,0.7545324061547153
2024-7-25 17:53,来自湖南,女,关注,0.8120805369127518
2024-7-25 17:06,来自山东,男,关注,0.8120805369127518
2024-7-25 15:03,来自湖南,男,关注,0.8120805369127518
2024-7-25 15:00,来自江苏,女,关注,0.8120805369127518
2024-7-25 14:08,来自河北,男,关注,0.8120805369127518
2024-7-26 8:01,来自广东,男,关注,0.8120805369127518
2024-7-26 17:15,来自广东,男,关注,0.8120805369127518
2024-7-25 14:37,来自新疆,男,关注！,0.8120805369127518
2024-7-25 12:29,来自北京,女,关注！@湘潭禁毒,0.9044014444829485
2024-7-25 14:47,来自湖北,女,关注@法治四川,0.845781232970289
2023-6-4 7:54,来自河南,男,光扩招，却不管学术氛围是否纯洁,0.9108609841175137
2024-7-9 16:38,来自辽宁,男,贵族懂不懂,0.23571345987324543
2024-6-24 1:29,来自广东,男,国家愿意给他们多少支持？,0.806075986799807
2024-5-26 20:41,来自新疆,男,国家战略安排和个人就业，两码事，并没有规定说必须硕博工资一定高于本科啊,0.9992963108629865
2024-8-29 9:35,来自北京,男,国内消费生态大循环，满意了吗？刺激啊接着，那些部门,0.8289372009860443
2024-7-13 15:34,来自湖北,女,果然先生天赋异禀，文言文肯定也很厉害,0.9816637134981759
2024-5-26 19:04,来自河南,男,过来人能给我点建议吗？一本专业二本院校，物联网工程，现在大一，想听听以后的路该怎么走,0.7953416195271709
2024-8-23 10:11,来自辽宁,女,哈哈，罗总威武,0.8708084941558142
2024-8-23 10:12,来自安徽,女,哈哈哈哈,0.8684210526315791
2024-6-8 14:36,来自云南,男,哈哈哈哈,0.8684210526315791
2024-3-6 2:38,来自吉林,女,哈哈哈哈哈 😂 自己说出来都不带信的,0.6426986387426954
2024-6-23 11:18,来自山西,男,哈哈哈哈哈哈不要斤斤计较,0.9724571802078488
